number of images:  37
1/f alpha -2.00833517987
1.42195125e-07
 
Photoreceptor Activity (proportion of diffraction)
 
index	obj_dist_mm	focus_D	off_axis_deg	wavelen_nm	pupil_mm	proportion
5094	2154434.69	2.0	10.0	640.0	3.0	0.285
5095	2154434.69	2.0	10.0	660.0	3.0	0.299
5096	2154434.69	2.0	10.0	680.0	3.0	0.312
5097	2154434.69	2.0	10.0	700.0	3.0	0.324
5098	2154434.69	2.0	10.0	720.0	3.0	0.334
5099	2154434.69	2.0	10.0	740.0	3.0	0.347
5100	2154434.69	2.0	10.0	760.0	3.0	0.359
5101	2154434.69	2.0	10.0	780.0	3.0	0.373
5102	2154434.69	2.0	10.0	800.0	3.0	0.384
5103	2154434.69	2.5	10.0	400.0	3.0	0.121
5104	2154434.69	2.5	10.0	420.0	3.0	0.131
5105	2154434.69	2.5	10.0	440.0	3.0	0.148
5106	2154434.69	2.5	10.0	460.0	3.0	0.16
5107	2154434.69	2.5	10.0	480.0	3.0	0.169
5108	2154434.69	2.5	10.0	500.0	3.0	0.179
5109	2154434.69	2.5	10.0	520.0	3.0	0.189
5110	2154434.69	2.5	10.0	540.0	3.0	0.202
5111	2154434.69	2.5	10.0	560.0	3.0	0.214
5112	2154434.69	2.5	10.0	580.0	3.0	0.22
5113	2154434.69	2.5	10.0	600.0	3.0	0.231
5114	2154434.69	2.5	10.0	620.0	3.0	0.237
5115	2154434.69	2.5	10.0	640.0	3.0	0.246
5116	2154434.69	2.5	10.0	660.0	3.0	0.257
5117	2154434.69	2.5	10.0	680.0	3.0	0.267
5118	2154434.69	2.5	10.0	700.0	3.0	0.274
5119	2154434.69	2.5	10.0	720.0	3.0	0.283
5120	2154434.69	2.5	10.0	740.0	3.0	0.289
5121	2154434.69	2.5	10.0	760.0	3.0	0.298
5122	2154434.69	2.5	10.0	780.0	3.0	0.308
5123	2154434.69	2.5	10.0	800.0	3.0	0.317
5124	2154434.69	3.0	10.0	400.0	3.0	0.118
5125	2154434.69	3.0	10.0	420.0	3.0	0.127
5126	2154434.69	3.0	10.0	440.0	3.0	0.141
5127	2154434.69	3.0	10.0	460.0	3.0	0.149
5128	2154434.69	3.0	10.0	480.0	3.0	0.16
5129	2154434.69	3.0	10.0	500.0	3.0	0.169
5130	2154434.69	3.0	10.0	520.0	3.0	0.176
5131	2154434.69	3.0	10.0	540.0	3.0	0.183
5132	2154434.69	3.0	10.0	560.0	3.0	0.19
5133	2154434.69	3.0	10.0	580.0	3.0	0.199
5134	2154434.69	3.0	10.0	600.0	3.0	0.209
5135	2154434.69	3.0	10.0	620.0	3.0	0.217
5136	2154434.69	3.0	10.0	640.0	3.0	0.223
5137	2154434.69	3.0	10.0	660.0	3.0	0.23
5138	2154434.69	3.0	10.0	680.0	3.0	0.237
5139	2154434.69	3.0	10.0	700.0	3.0	0.24
5140	2154434.69	3.0	10.0	720.0	3.0	0.245
5141	2154434.69	3.0	10.0	740.0	3.0	0.254
5142	2154434.69	3.0	10.0	760.0	3.0	0.262
5143	2154434.69	3.0	10.0	780.0	3.0	0.269
5144	2154434.69	3.0	10.0	800.0	3.0	0.275
5145	2154434.69	3.5	10.0	400.0	3.0	0.115
5146	2154434.69	3.5	10.0	420.0	3.0	0.124
5147	2154434.69	3.5	10.0	440.0	3.0	0.13
5148	2154434.69	3.5	10.0	460.0	3.0	0.132
5149	2154434.69	3.5	10.0	480.0	3.0	0.149
5150	2154434.69	3.5	10.0	500.0	3.0	0.16
5151	2154434.69	3.5	10.0	520.0	3.0	0.168
5152	2154434.69	3.5	10.0	540.0	3.0	0.174
5153	2154434.69	3.5	10.0	560.0	3.0	0.18
5154	2154434.69	3.5	10.0	580.0	3.0	0.186
5155	2154434.69	3.5	10.0	600.0	3.0	0.187
5156	2154434.69	3.5	10.0	620.0	3.0	0.194
5157	2154434.69	3.5	10.0	640.0	3.0	0.202
5158	2154434.69	3.5	10.0	660.0	3.0	0.21
5159	2154434.69	3.5	10.0	680.0	3.0	0.216
5160	2154434.69	3.5	10.0	700.0	3.0	0.222
5161	2154434.69	3.5	10.0	720.0	3.0	0.226
5162	2154434.69	3.5	10.0	740.0	3.0	0.232
5163	2154434.69	3.5	10.0	760.0	3.0	0.237
5164	2154434.69	3.5	10.0	780.0	3.0	0.241
5165	2154434.69	3.5	10.0	800.0	3.0	0.245
5166	2154434.69	4.0	10.0	400.0	3.0	0.111
5167	2154434.69	4.0	10.0	420.0	3.0	0.122
5168	2154434.69	4.0	10.0	440.0	3.0	0.127
5169	2154434.69	4.0	10.0	460.0	3.0	0.132
5170	2154434.69	4.0	10.0	480.0	3.0	0.134
5171	2154434.69	4.0	10.0	500.0	3.0	0.149
5172	2154434.69	4.0	10.0	520.0	3.0	0.159
5173	2154434.69	4.0	10.0	540.0	3.0	0.165
5174	2154434.69	4.0	10.0	560.0	3.0	0.171
5175	2154434.69	4.0	10.0	580.0	3.0	0.176
5176	2154434.69	4.0	10.0	600.0	3.0	0.181
5177	2154434.69	4.0	10.0	620.0	3.0	0.187
5178	2154434.69	4.0	10.0	640.0	3.0	0.189
5179	2154434.69	4.0	10.0	660.0	3.0	0.19
5180	2154434.69	4.0	10.0	680.0	3.0	0.193
5181	2154434.69	4.0	10.0	700.0	3.0	0.2
5182	2154434.69	4.0	10.0	720.0	3.0	0.206
5183	2154434.69	4.0	10.0	740.0	3.0	0.212
5184	2154434.69	4.0	10.0	760.0	3.0	0.217
5185	2154434.69	4.0	10.0	780.0	3.0	0.222
5186	2154434.69	4.0	10.0	800.0	3.0	0.226
5187	2154434.69	4.5	10.0	400.0	3.0	0.109
5188	2154434.69	4.5	10.0	420.0	3.0	0.115
5189	2154434.69	4.5	10.0	440.0	3.0	0.123
5190	2154434.69	4.5	10.0	460.0	3.0	0.13
5191	2154434.69	4.5	10.0	480.0	3.0	0.133
5192	2154434.69	4.5	10.0	500.0	3.0	0.134
5193	2154434.69	4.5	10.0	520.0	3.0	0.147
5194	2154434.69	4.5	10.0	540.0	3.0	0.156
5195	2154434.69	4.5	10.0	560.0	3.0	0.163
5196	2154434.69	4.5	10.0	580.0	3.0	0.167
5197	2154434.69	4.5	10.0	600.0	3.0	0.172
5198	2154434.69	4.5	10.0	620.0	3.0	0.176
5199	2154434.69	4.5	10.0	640.0	3.0	0.181
5200	2154434.69	4.5	10.0	660.0	3.0	0.184
5201	2154434.69	4.5	10.0	680.0	3.0	0.189
5202	2154434.69	4.5	10.0	700.0	3.0	0.191
5203	2154434.69	4.5	10.0	720.0	3.0	0.193
5204	2154434.69	4.5	10.0	740.0	3.0	0.194
5205	2154434.69	4.5	10.0	760.0	3.0	0.195
5206	2154434.69	4.5	10.0	780.0	3.0	0.201
5207	2154434.69	4.5	10.0	800.0	3.0	0.206
5208	2154434.69	5.0	10.0	400.0	3.0	0.106
5209	2154434.69	5.0	10.0	420.0	3.0	0.113
5210	2154434.69	5.0	10.0	440.0	3.0	0.123
5211	2154434.69	5.0	10.0	460.0	3.0	0.127
5212	2154434.69	5.0	10.0	480.0	3.0	0.133
5213	2154434.69	5.0	10.0	500.0	3.0	0.135
5214	2154434.69	5.0	10.0	520.0	3.0	0.137
5215	2154434.69	5.0	10.0	540.0	3.0	0.145
5216	2154434.69	5.0	10.0	560.0	3.0	0.153
5217	2154434.69	5.0	10.0	580.0	3.0	0.159
5218	2154434.69	5.0	10.0	600.0	3.0	0.164
5219	2154434.69	5.0	10.0	620.0	3.0	0.168
5220	2154434.69	5.0	10.0	640.0	3.0	0.173
5221	2154434.69	5.0	10.0	660.0	3.0	0.175
5222	2154434.69	5.0	10.0	680.0	3.0	0.179
5223	2154434.69	5.0	10.0	700.0	3.0	0.182
5224	2154434.69	5.0	10.0	720.0	3.0	0.186
5225	2154434.69	5.0	10.0	740.0	3.0	0.19
5226	2154434.69	5.0	10.0	760.0	3.0	0.192
5227	2154434.69	5.0	10.0	780.0	3.0	0.194
5228	2154434.69	5.0	10.0	800.0	3.0	0.195
5229	2154434.69	5.5	10.0	400.0	3.0	0.112
5230	2154434.69	5.5	10.0	420.0	3.0	0.111
5231	2154434.69	5.5	10.0	440.0	3.0	0.119
5232	2154434.69	5.5	10.0	460.0	3.0	0.125
5233	2154434.69	5.5	10.0	480.0	3.0	0.131
5234	2154434.69	5.5	10.0	500.0	3.0	0.135
5235	2154434.69	5.5	10.0	520.0	3.0	0.136
5236	2154434.69	5.5	10.0	540.0	3.0	0.136
5237	2154434.69	5.5	10.0	560.0	3.0	0.14
5238	2154434.69	5.5	10.0	580.0	3.0	0.149
5239	2154434.69	5.5	10.0	600.0	3.0	0.155
5240	2154434.69	5.5	10.0	620.0	3.0	0.16
5241	2154434.69	5.5	10.0	640.0	3.0	0.165
5242	2154434.69	5.5	10.0	660.0	3.0	0.167
5243	2154434.69	5.5	10.0	680.0	3.0	0.171
5244	2154434.69	5.5	10.0	700.0	3.0	0.175
5245	2154434.69	5.5	10.0	720.0	3.0	0.177
5246	2154434.69	5.5	10.0	740.0	3.0	0.179
5247	2154434.69	5.5	10.0	760.0	3.0	0.183
5248	2154434.69	5.5	10.0	780.0	3.0	0.185
5249	2154434.69	5.5	10.0	800.0	3.0	0.189
5250	2154434.69	6.0	10.0	400.0	3.0	0.1
5251	2154434.69	6.0	10.0	420.0	3.0	0.109
5252	2154434.69	6.0	10.0	440.0	3.0	0.114
5253	2154434.69	6.0	10.0	460.0	3.0	0.123
5254	2154434.69	6.0	10.0	480.0	3.0	0.126
5255	2154434.69	6.0	10.0	500.0	3.0	0.132
5256	2154434.69	6.0	10.0	520.0	3.0	0.137
5257	2154434.69	6.0	10.0	540.0	3.0	0.138
5258	2154434.69	6.0	10.0	560.0	3.0	0.134
5259	2154434.69	6.0	10.0	580.0	3.0	0.139
5260	2154434.69	6.0	10.0	600.0	3.0	0.143
5261	2154434.69	6.0	10.0	620.0	3.0	0.15
5262	2154434.69	6.0	10.0	640.0	3.0	0.155
5263	2154434.69	6.0	10.0	660.0	3.0	0.159
5264	2154434.69	6.0	10.0	680.0	3.0	0.164
5265	2154434.69	6.0	10.0	700.0	3.0	0.166
5266	2154434.69	6.0	10.0	720.0	3.0	0.169
5267	2154434.69	6.0	10.0	740.0	3.0	0.172
5268	2154434.69	6.0	10.0	760.0	3.0	0.175
5269	2154434.69	6.0	10.0	780.0	3.0	0.178
5270	2154434.69	6.0	10.0	800.0	3.0	0.18
5271	2154434.69	6.5	10.0	400.0	3.0	0.097
5272	2154434.69	6.5	10.0	420.0	3.0	0.107
5273	2154434.69	6.5	10.0	440.0	3.0	0.113
5274	2154434.69	6.5	10.0	460.0	3.0	0.118
5275	2154434.69	6.5	10.0	480.0	3.0	0.125
5276	2154434.69	6.5	10.0	500.0	3.0	0.128
5277	2154434.69	6.5	10.0	520.0	3.0	0.133
5278	2154434.69	6.5	10.0	540.0	3.0	0.138
5279	2154434.69	6.5	10.0	560.0	3.0	0.14
5280	2154434.69	6.5	10.0	580.0	3.0	0.138
5281	2154434.69	6.5	10.0	600.0	3.0	0.139
5282	2154434.69	6.5	10.0	620.0	3.0	0.137
5283	2154434.69	6.5	10.0	640.0	3.0	0.144
5284	2154434.69	6.5	10.0	660.0	3.0	0.149
5285	2154434.69	6.5	10.0	680.0	3.0	0.153
5286	2154434.69	6.5	10.0	700.0	3.0	0.158
5287	2154434.69	6.5	10.0	720.0	3.0	0.161
5288	2154434.69	6.5	10.0	740.0	3.0	0.165
5289	2154434.69	6.5	10.0	760.0	3.0	0.167
5290	2154434.69	6.5	10.0	780.0	3.0	0.169
5291	2154434.69	6.5	10.0	800.0	3.0	0.172
5292	2154434.69	7.0	10.0	400.0	3.0	0.094
5293	2154434.69	7.0	10.0	420.0	3.0	0.105
5294	2154434.69	7.0	10.0	440.0	3.0	0.112
5295	2154434.69	7.0	10.0	460.0	3.0	0.115
5296	2154434.69	7.0	10.0	480.0	3.0	0.123
5297	2154434.69	7.0	10.0	500.0	3.0	0.127
5298	2154434.69	7.0	10.0	520.0	3.0	0.13
5299	2154434.69	7.0	10.0	540.0	3.0	0.135
5300	2154434.69	7.0	10.0	560.0	3.0	0.139
5301	2154434.69	7.0	10.0	580.0	3.0	0.141
5302	2154434.69	7.0	10.0	600.0	3.0	0.142
5303	2154434.69	7.0	10.0	620.0	3.0	0.139
5304	2154434.69	7.0	10.0	640.0	3.0	0.14
5305	2154434.69	7.0	10.0	660.0	3.0	0.14
5306	2154434.69	7.0	10.0	680.0	3.0	0.142
5307	2154434.69	7.0	10.0	700.0	3.0	0.147
5308	2154434.69	7.0	10.0	720.0	3.0	0.151
5309	2154434.69	7.0	10.0	740.0	3.0	0.155
5310	2154434.69	7.0	10.0	760.0	3.0	0.158
5311	2154434.69	7.0	10.0	780.0	3.0	0.161
5312	2154434.69	7.0	10.0	800.0	3.0	0.164
5313	2154434.69	7.5	10.0	400.0	3.0	0.091
5314	2154434.69	7.5	10.0	420.0	3.0	0.102
5315	2154434.69	7.5	10.0	440.0	3.0	0.109
5316	2154434.69	7.5	10.0	460.0	3.0	0.114
5317	2154434.69	7.5	10.0	480.0	3.0	0.118
5318	2154434.69	7.5	10.0	500.0	3.0	0.125
5319	2154434.69	7.5	10.0	520.0	3.0	0.129
5320	2154434.69	7.5	10.0	540.0	3.0	0.131
5321	2154434.69	7.5	10.0	560.0	3.0	0.135
5322	2154434.69	7.5	10.0	580.0	3.0	0.139
5323	2154434.69	7.5	10.0	600.0	3.0	0.142
5324	2154434.69	7.5	10.0	620.0	3.0	0.143
5325	2154434.69	7.5	10.0	640.0	3.0	0.143
5326	2154434.69	7.5	10.0	660.0	3.0	0.141
5327	2154434.69	7.5	10.0	680.0	3.0	0.142
5328	2154434.69	7.5	10.0	700.0	3.0	0.142
5329	2154434.69	7.5	10.0	720.0	3.0	0.142
5330	2154434.69	7.5	10.0	740.0	3.0	0.144
5331	2154434.69	7.5	10.0	760.0	3.0	0.148
5332	2154434.69	7.5	10.0	780.0	3.0	0.152
5333	2154434.69	7.5	10.0	800.0	3.0	0.155
5334	2154434.69	8.0	10.0	400.0	3.0	0.087
5335	2154434.69	8.0	10.0	420.0	3.0	0.098
5336	2154434.69	8.0	10.0	440.0	3.0	0.108
5337	2154434.69	8.0	10.0	460.0	3.0	0.114
5338	2154434.69	8.0	10.0	480.0	3.0	0.116
5339	2154434.69	8.0	10.0	500.0	3.0	0.121
5340	2154434.69	8.0	10.0	520.0	3.0	0.127
5341	2154434.69	8.0	10.0	540.0	3.0	0.13
5342	2154434.69	8.0	10.0	560.0	3.0	0.131
5343	2154434.69	8.0	10.0	580.0	3.0	0.135
5344	2154434.69	8.0	10.0	600.0	3.0	0.139
5345	2154434.69	8.0	10.0	620.0	3.0	0.141
5346	2154434.69	8.0	10.0	640.0	3.0	0.143
5347	2154434.69	8.0	10.0	660.0	3.0	0.145
5348	2154434.69	8.0	10.0	680.0	3.0	0.145
5349	2154434.69	8.0	10.0	700.0	3.0	0.144
5350	2154434.69	8.0	10.0	720.0	3.0	0.141
5351	2154434.69	8.0	10.0	740.0	3.0	0.143
5352	2154434.69	8.0	10.0	760.0	3.0	0.143
5353	2154434.69	8.0	10.0	780.0	3.0	0.144
5354	2154434.69	8.0	10.0	800.0	3.0	0.145
5355	4641588.834	0.0	10.0	400.0	3.0	0.21
5356	4641588.834	0.0	10.0	420.0	3.0	0.268
5357	4641588.834	0.0	10.0	440.0	3.0	0.339
5358	4641588.834	0.0	10.0	460.0	3.0	0.43
5359	4641588.834	0.0	10.0	480.0	3.0	0.533
5360	4641588.834	0.0	10.0	500.0	3.0	0.639
5361	4641588.834	0.0	10.0	520.0	3.0	0.735
5362	4641588.834	0.0	10.0	540.0	3.0	0.817
5363	4641588.834	0.0	10.0	560.0	3.0	0.893
5364	4641588.834	0.0	10.0	580.0	3.0	0.897
5365	4641588.834	0.0	10.0	600.0	3.0	0.887
5366	4641588.834	0.0	10.0	620.0	3.0	0.861
5367	4641588.834	0.0	10.0	640.0	3.0	0.807
5368	4641588.834	0.0	10.0	660.0	3.0	0.754
5369	4641588.834	0.0	10.0	680.0	3.0	0.706
5370	4641588.834	0.0	10.0	700.0	3.0	0.662
5371	4641588.834	0.0	10.0	720.0	3.0	0.625
5372	4641588.834	0.0	10.0	740.0	3.0	0.59
5373	4641588.834	0.0	10.0	760.0	3.0	0.561
5374	4641588.834	0.0	10.0	780.0	3.0	0.541
5375	4641588.834	0.0	10.0	800.0	3.0	0.529
5376	4641588.834	0.5	10.0	400.0	3.0	0.166
5377	4641588.834	0.5	10.0	420.0	3.0	0.202
5378	4641588.834	0.5	10.0	440.0	3.0	0.236
5379	4641588.834	0.5	10.0	460.0	3.0	0.276
5380	4641588.834	0.5	10.0	480.0	3.0	0.32
5381	4641588.834	0.5	10.0	500.0	3.0	0.37
5382	4641588.834	0.5	10.0	520.0	3.0	0.424
5383	4641588.834	0.5	10.0	540.0	3.0	0.479
5384	4641588.834	0.5	10.0	560.0	3.0	0.535
5385	4641588.834	0.5	10.0	580.0	3.0	0.589
5386	4641588.834	0.5	10.0	600.0	3.0	0.642
5387	4641588.834	0.5	10.0	620.0	3.0	0.691
5388	4641588.834	0.5	10.0	640.0	3.0	0.737
5389	4641588.834	0.5	10.0	660.0	3.0	0.779
5390	4641588.834	0.5	10.0	680.0	3.0	0.819
5391	4641588.834	0.5	10.0	700.0	3.0	0.856
5392	4641588.834	0.5	10.0	720.0	3.0	0.891
5393	4641588.834	0.5	10.0	740.0	3.0	0.902
5394	4641588.834	0.5	10.0	760.0	3.0	0.903
5395	4641588.834	0.5	10.0	780.0	3.0	0.901
5396	4641588.834	0.5	10.0	800.0	3.0	0.895
5397	4641588.834	1.0	10.0	400.0	3.0	0.152
5398	4641588.834	1.0	10.0	420.0	3.0	0.168
5399	4641588.834	1.0	10.0	440.0	3.0	0.195
5400	4641588.834	1.0	10.0	460.0	3.0	0.217
5401	4641588.834	1.0	10.0	480.0	3.0	0.246
5402	4641588.834	1.0	10.0	500.0	3.0	0.27
5403	4641588.834	1.0	10.0	520.0	3.0	0.301
5404	4641588.834	1.0	10.0	540.0	3.0	0.329
5405	4641588.834	1.0	10.0	560.0	3.0	0.358
5406	4641588.834	1.0	10.0	580.0	3.0	0.389
5407	4641588.834	1.0	10.0	600.0	3.0	0.419
5408	4641588.834	1.0	10.0	620.0	3.0	0.45
5409	4641588.834	1.0	10.0	640.0	3.0	0.482
5410	4641588.834	1.0	10.0	660.0	3.0	0.512
5411	4641588.834	1.0	10.0	680.0	3.0	0.544
5412	4641588.834	1.0	10.0	700.0	3.0	0.574
5413	4641588.834	1.0	10.0	720.0	3.0	0.603
5414	4641588.834	1.0	10.0	740.0	3.0	0.632
5415	4641588.834	1.0	10.0	760.0	3.0	0.661
5416	4641588.834	1.0	10.0	780.0	3.0	0.69
5417	4641588.834	1.0	10.0	800.0	3.0	0.718
5418	4641588.834	1.5	10.0	400.0	3.0	0.131
5419	4641588.834	1.5	10.0	420.0	3.0	0.157
5420	4641588.834	1.5	10.0	440.0	3.0	0.17
5421	4641588.834	1.5	10.0	460.0	3.0	0.188
5422	4641588.834	1.5	10.0	480.0	3.0	0.21
5423	4641588.834	1.5	10.0	500.0	3.0	0.223
5424	4641588.834	1.5	10.0	520.0	3.0	0.244
5425	4641588.834	1.5	10.0	540.0	3.0	0.263
5426	4641588.834	1.5	10.0	560.0	3.0	0.279
5427	4641588.834	1.5	10.0	580.0	3.0	0.299
5428	4641588.834	1.5	10.0	600.0	3.0	0.317
5429	4641588.834	1.5	10.0	620.0	3.0	0.334
5430	4641588.834	1.5	10.0	640.0	3.0	0.354
5431	4641588.834	1.5	10.0	660.0	3.0	0.371
5432	4641588.834	1.5	10.0	680.0	3.0	0.389
5433	4641588.834	1.5	10.0	700.0	3.0	0.409
5434	4641588.834	1.5	10.0	720.0	3.0	0.426
5435	4641588.834	1.5	10.0	740.0	3.0	0.446
5436	4641588.834	1.5	10.0	760.0	3.0	0.465
5437	4641588.834	1.5	10.0	780.0	3.0	0.485
5438	4641588.834	1.5	10.0	800.0	3.0	0.505
5439	4641588.834	2.0	10.0	400.0	3.0	0.125
5440	4641588.834	2.0	10.0	420.0	3.0	0.141
5441	4641588.834	2.0	10.0	440.0	3.0	0.159
5442	4641588.834	2.0	10.0	460.0	3.0	0.171
5443	4641588.834	2.0	10.0	480.0	3.0	0.183
5444	4641588.834	2.0	10.0	500.0	3.0	0.199
5445	4641588.834	2.0	10.0	520.0	3.0	0.214
5446	4641588.834	2.0	10.0	540.0	3.0	0.226
5447	4641588.834	2.0	10.0	560.0	3.0	0.236
5448	4641588.834	2.0	10.0	580.0	3.0	0.251
5449	4641588.834	2.0	10.0	600.0	3.0	0.264
5450	4641588.834	2.0	10.0	620.0	3.0	0.276
5451	4641588.834	2.0	10.0	640.0	3.0	0.285
5452	4641588.834	2.0	10.0	660.0	3.0	0.299
5453	4641588.834	2.0	10.0	680.0	3.0	0.312
5454	4641588.834	2.0	10.0	700.0	3.0	0.324
5455	4641588.834	2.0	10.0	720.0	3.0	0.334
5456	4641588.834	2.0	10.0	740.0	3.0	0.347
5457	4641588.834	2.0	10.0	760.0	3.0	0.359
5458	4641588.834	2.0	10.0	780.0	3.0	0.372
5459	4641588.834	2.0	10.0	800.0	3.0	0.384
5460	4641588.834	2.5	10.0	400.0	3.0	0.121
5461	4641588.834	2.5	10.0	420.0	3.0	0.131
5462	4641588.834	2.5	10.0	440.0	3.0	0.146
5463	4641588.834	2.5	10.0	460.0	3.0	0.16
5464	4641588.834	2.5	10.0	480.0	3.0	0.171
5465	4641588.834	2.5	10.0	500.0	3.0	0.179
5466	4641588.834	2.5	10.0	520.0	3.0	0.189
5467	4641588.834	2.5	10.0	540.0	3.0	0.202
5468	4641588.834	2.5	10.0	560.0	3.0	0.214
5469	4641588.834	2.5	10.0	580.0	3.0	0.221
5470	4641588.834	2.5	10.0	600.0	3.0	0.231
5471	4641588.834	2.5	10.0	620.0	3.0	0.236
5472	4641588.834	2.5	10.0	640.0	3.0	0.246
5473	4641588.834	2.5	10.0	660.0	3.0	0.257
5474	4641588.834	2.5	10.0	680.0	3.0	0.266
5475	4641588.834	2.5	10.0	700.0	3.0	0.274
5476	4641588.834	2.5	10.0	720.0	3.0	0.283
5477	4641588.834	2.5	10.0	740.0	3.0	0.289
5478	4641588.834	2.5	10.0	760.0	3.0	0.298
5479	4641588.834	2.5	10.0	780.0	3.0	0.308
5480	4641588.834	2.5	10.0	800.0	3.0	0.317
5481	4641588.834	3.0	10.0	400.0	3.0	0.118
5482	4641588.834	3.0	10.0	420.0	3.0	0.127
5483	4641588.834	3.0	10.0	440.0	3.0	0.141
5484	4641588.834	3.0	10.0	460.0	3.0	0.149
5485	4641588.834	3.0	10.0	480.0	3.0	0.16
5486	4641588.834	3.0	10.0	500.0	3.0	0.169
5487	4641588.834	3.0	10.0	520.0	3.0	0.176
5488	4641588.834	3.0	10.0	540.0	3.0	0.183
5489	4641588.834	3.0	10.0	560.0	3.0	0.19
5490	4641588.834	3.0	10.0	580.0	3.0	0.199
5491	4641588.834	3.0	10.0	600.0	3.0	0.209
5492	4641588.834	3.0	10.0	620.0	3.0	0.217
5493	4641588.834	3.0	10.0	640.0	3.0	0.224
5494	4641588.834	3.0	10.0	660.0	3.0	0.23
5495	4641588.834	3.0	10.0	680.0	3.0	0.237
5496	4641588.834	3.0	10.0	700.0	3.0	0.24
5497	4641588.834	3.0	10.0	720.0	3.0	0.245
5498	4641588.834	3.0	10.0	740.0	3.0	0.254
5499	4641588.834	3.0	10.0	760.0	3.0	0.262
5500	4641588.834	3.0	10.0	780.0	3.0	0.269
5501	4641588.834	3.0	10.0	800.0	3.0	0.275
5502	4641588.834	3.5	10.0	400.0	3.0	0.115
5503	4641588.834	3.5	10.0	420.0	3.0	0.124
5504	4641588.834	3.5	10.0	440.0	3.0	0.13
5505	4641588.834	3.5	10.0	460.0	3.0	0.132
5506	4641588.834	3.5	10.0	480.0	3.0	0.149
5507	4641588.834	3.5	10.0	500.0	3.0	0.16
5508	4641588.834	3.5	10.0	520.0	3.0	0.168
5509	4641588.834	3.5	10.0	540.0	3.0	0.174
5510	4641588.834	3.5	10.0	560.0	3.0	0.18
5511	4641588.834	3.5	10.0	580.0	3.0	0.186
5512	4641588.834	3.5	10.0	600.0	3.0	0.187
5513	4641588.834	3.5	10.0	620.0	3.0	0.194
5514	4641588.834	3.5	10.0	640.0	3.0	0.202
5515	4641588.834	3.5	10.0	660.0	3.0	0.209
5516	4641588.834	3.5	10.0	680.0	3.0	0.216
5517	4641588.834	3.5	10.0	700.0	3.0	0.222
5518	4641588.834	3.5	10.0	720.0	3.0	0.226
5519	4641588.834	3.5	10.0	740.0	3.0	0.232
5520	4641588.834	3.5	10.0	760.0	3.0	0.237
5521	4641588.834	3.5	10.0	780.0	3.0	0.241
5522	4641588.834	3.5	10.0	800.0	3.0	0.245
5523	4641588.834	4.0	10.0	400.0	3.0	0.111
5524	4641588.834	4.0	10.0	420.0	3.0	0.123
5525	4641588.834	4.0	10.0	440.0	3.0	0.127
5526	4641588.834	4.0	10.0	460.0	3.0	0.132
5527	4641588.834	4.0	10.0	480.0	3.0	0.134
5528	4641588.834	4.0	10.0	500.0	3.0	0.149
5529	4641588.834	4.0	10.0	520.0	3.0	0.159
5530	4641588.834	4.0	10.0	540.0	3.0	0.165
5531	4641588.834	4.0	10.0	560.0	3.0	0.171
5532	4641588.834	4.0	10.0	580.0	3.0	0.176
5533	4641588.834	4.0	10.0	600.0	3.0	0.181
5534	4641588.834	4.0	10.0	620.0	3.0	0.187
5535	4641588.834	4.0	10.0	640.0	3.0	0.189
5536	4641588.834	4.0	10.0	660.0	3.0	0.19
5537	4641588.834	4.0	10.0	680.0	3.0	0.193
5538	4641588.834	4.0	10.0	700.0	3.0	0.2
5539	4641588.834	4.0	10.0	720.0	3.0	0.206
5540	4641588.834	4.0	10.0	740.0	3.0	0.212
5541	4641588.834	4.0	10.0	760.0	3.0	0.217
5542	4641588.834	4.0	10.0	780.0	3.0	0.222
5543	4641588.834	4.0	10.0	800.0	3.0	0.226
5544	4641588.834	4.5	10.0	400.0	3.0	0.108
5545	4641588.834	4.5	10.0	420.0	3.0	0.115
5546	4641588.834	4.5	10.0	440.0	3.0	0.123
5547	4641588.834	4.5	10.0	460.0	3.0	0.13
5548	4641588.834	4.5	10.0	480.0	3.0	0.133
5549	4641588.834	4.5	10.0	500.0	3.0	0.134
5550	4641588.834	4.5	10.0	520.0	3.0	0.147
5551	4641588.834	4.5	10.0	540.0	3.0	0.156
5552	4641588.834	4.5	10.0	560.0	3.0	0.163
5553	4641588.834	4.5	10.0	580.0	3.0	0.167
5554	4641588.834	4.5	10.0	600.0	3.0	0.172
5555	4641588.834	4.5	10.0	620.0	3.0	0.176
5556	4641588.834	4.5	10.0	640.0	3.0	0.181
5557	4641588.834	4.5	10.0	660.0	3.0	0.184
5558	4641588.834	4.5	10.0	680.0	3.0	0.189
5559	4641588.834	4.5	10.0	700.0	3.0	0.191
5560	4641588.834	4.5	10.0	720.0	3.0	0.193
5561	4641588.834	4.5	10.0	740.0	3.0	0.194
5562	4641588.834	4.5	10.0	760.0	3.0	0.195
5563	4641588.834	4.5	10.0	780.0	3.0	0.201
5564	4641588.834	4.5	10.0	800.0	3.0	0.206
5565	4641588.834	5.0	10.0	400.0	3.0	0.106
5566	4641588.834	5.0	10.0	420.0	3.0	0.113
5567	4641588.834	5.0	10.0	440.0	3.0	0.123
5568	4641588.834	5.0	10.0	460.0	3.0	0.127
5569	4641588.834	5.0	10.0	480.0	3.0	0.133
5570	4641588.834	5.0	10.0	500.0	3.0	0.135
5571	4641588.834	5.0	10.0	520.0	3.0	0.133
5572	4641588.834	5.0	10.0	540.0	3.0	0.145
